video,query_id,concept1,concept2,case_id,style,variant_index,query,expected_goal,expected_constraints,expected_output_format,corpus_status,seed,method,parsed_goal,parsed_focus,parsed_concepts,parsed_constraints,parsed_output_format,goal_correct,routeable,intent_correct,constraint_correct,constraint_count,format_correct,route,selected_indices,fscore,exact_fscore,query_relevance_or,query_relevance_and
P04,Book_Sports,Book,Sports,P04:Book_Sports:code_switch,code_switch,,只保留跟 Book 和 Sports 有关的镜头，输出关键帧。,semantic_extract,{},images,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""书"", ""运动""]","[""Book"", ""Sports""]","{""output_format"": ""images""}",images,True,True,True,,0,True,intent_selector,"[14, 70, 71, 73, 77, 78, 924, 2086, 2249, 2312, 2313, 2499, 2615, 2620, 2626, 2628, 2629, 2631, 2633, 2640, 2645, 2658, 2661, 2663, 2667, 2669, 2670, 2674, 2681, 2717, 3256, 3258, 3273, 3290, 3309, 3310, 3315, 3322, 3328, 3329, 3330, 3339, 3340, 3341, 3342, 3351, 3359, 3361, 3368, 3377, 3383, 3384, 3388, 3406, 3424, 3425, 3428, 3438, 3440, 3441, 3442, 3443, 3447, 3454, 3525, 3537, 3549, 3560, 3569, 3581, 3582]",0.32346716464363523,0.0392156862745098,0.6901408450704225,0.0
P04,Book_Sports,Book,Sports,P04:Book_Sports:code_switch,code_switch,,只保留跟 Book 和 Sports 有关的镜头，输出关键帧。,semantic_extract,{},images,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""书"", ""运动""]","[""Book"", ""Sports""]","{""output_format"": ""images""}",images,True,True,True,,0,True,intent_selector,"[14, 70, 71, 73, 77, 78, 924, 2086, 2249, 2312, 2313, 2499, 2615, 2620, 2626, 2628, 2629, 2631, 2633, 2640, 2645, 2658, 2661, 2663, 2667, 2669, 2670, 2674, 2681, 2717, 3256, 3258, 3273, 3290, 3309, 3310, 3315, 3322, 3328, 3329, 3330, 3339, 3340, 3341, 3342, 3351, 3359, 3361, 3368, 3377, 3383, 3384, 3388, 3406, 3424, 3425, 3428, 3438, 3440, 3441, 3442, 3443, 3447, 3454, 3525, 3537, 3549, 3560, 3569, 3581, 3582]",0.32346716464363523,0.0392156862745098,0.6901408450704225,0.0
P04,Book_Sports,Book,Sports,P04:Book_Sports:code_switch,code_switch,,只保留跟 Book 和 Sports 有关的镜头，输出关键帧。,semantic_extract,{},images,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""书"", ""运动""]",[],"{""output_format"": ""images""}",images,True,False,False,,0,True,visual_fallback,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]",0.30895580454403976,0.0196078431372549,0.16901408450704225,0.0
P04,Book_Sports,Book,Sports,P04:Book_Sports:code_switch,code_switch,,只保留跟 Book 和 Sports 有关的镜头，输出关键帧。,semantic_extract,{},images,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""书"", ""运动""]",[],"{""output_format"": ""images""}",images,True,False,False,,0,True,visual_fallback,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]",0.30895580454403976,0.0196078431372549,0.16901408450704225,0.0
P04,Book_Sports,Book,Sports,P04:Book_Sports:explicit_constraint,explicit_constraint,1.0,只剪出纸质读物和体育活动有关的内容，控制在30秒左右。,semantic_extract,{'duration': 30},video,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""书"", ""运动""]","[""Book"", ""Sports""]","{""duration"": 30}",video,True,True,True,True,1,True,intent_selector,"[14, 70, 71, 73, 77, 78, 924, 2086, 2249, 2312, 2313, 2499, 2615, 2620, 2626, 2628, 2629, 2631, 2633, 2640, 2645, 2658, 2661, 2663, 2667, 2669, 2670, 2674, 2681, 2717, 3256, 3258, 3273, 3290, 3309, 3310, 3315, 3322, 3328, 3329, 3330, 3339, 3340, 3341, 3342, 3351, 3359, 3361, 3368, 3377, 3383, 3384, 3388, 3406, 3424, 3425, 3428, 3438, 3440, 3441, 3442, 3443, 3447, 3454, 3525, 3537, 3549, 3560, 3569, 3581, 3582]",0.32346716464363523,0.0392156862745098,0.6901408450704225,0.0
P04,Book_Sports,Book,Sports,P04:Book_Sports:explicit_constraint,explicit_constraint,1.0,只剪出纸质读物和体育活动有关的内容，控制在30秒左右。,semantic_extract,{'duration': 30},video,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""书"", ""运动""]","[""Book"", ""Sports""]","{""duration"": 30}",video,True,True,True,True,1,True,intent_selector,"[14, 70, 71, 73, 77, 78, 924, 2086, 2249, 2312, 2313, 2499, 2615, 2620, 2626, 2628, 2629, 2631, 2633, 2640, 2645, 2658, 2661, 2663, 2667, 2669, 2670, 2674, 2681, 2717, 3256, 3258, 3273, 3290, 3309, 3310, 3315, 3322, 3328, 3329, 3330, 3339, 3340, 3341, 3342, 3351, 3359, 3361, 3368, 3377, 3383, 3384, 3388, 3406, 3424, 3425, 3428, 3438, 3440, 3441, 3442, 3443, 3447, 3454, 3525, 3537, 3549, 3560, 3569, 3581, 3582]",0.32346716464363523,0.0392156862745098,0.6901408450704225,0.0
P04,Book_Sports,Book,Sports,P04:Book_Sports:explicit_constraint,explicit_constraint,1.0,只剪出纸质读物和体育活动有关的内容，控制在30秒左右。,semantic_extract,{'duration': 30},video,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""书"", ""运动""]",[],"{""duration"": 30}",video,True,False,False,True,1,True,visual_fallback,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]",0.30895580454403976,0.0196078431372549,0.16901408450704225,0.0
P04,Book_Sports,Book,Sports,P04:Book_Sports:explicit_constraint,explicit_constraint,1.0,只剪出纸质读物和体育活动有关的内容，控制在30秒左右。,semantic_extract,{'duration': 30},video,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""书"", ""运动""]",[],"{""duration"": 30}",video,True,False,False,True,1,True,visual_fallback,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]",0.30895580454403976,0.0196078431372549,0.16901408450704225,0.0
P04,Building_School,Building,School,P04:Building_School:terse_fragment,terse_fragment,,找楼宇和校园,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""建筑"", ""学校""]","[""Building"", ""School""]",{},video,True,True,True,,0,,intent_selector,"[411, 471, 484, 506, 552, 621, 622, 623, 624, 626, 630, 642, 643, 644, 645, 657, 659, 660, 666, 667, 670, 671, 688, 709, 716, 717, 719, 720, 723, 725, 726, 727, 728, 729, 733, 819, 843, 875, 891, 920, 924, 926, 948, 953, 964, 967, 1022, 1023, 1026, 1087, 1091, 1094, 1192, 1194, 1397, 1696, 1697, 1701, 1805, 1836, 1843, 1844, 1987, 2025, 2091, 2103, 2105, 2107, 2141, 2148, 2155]",0.2821195144724556,0.0,0.5070422535211268,0.028169014084507043
P04,Building_School,Building,School,P04:Building_School:terse_fragment,terse_fragment,,找楼宇和校园,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""建筑"", ""学校""]","[""Building"", ""School""]",{},video,True,True,True,,0,,intent_selector,"[411, 471, 484, 506, 552, 621, 622, 623, 624, 626, 630, 642, 643, 644, 645, 657, 659, 660, 666, 667, 670, 671, 688, 709, 716, 717, 719, 720, 723, 725, 726, 727, 728, 729, 733, 819, 843, 875, 891, 920, 924, 926, 948, 953, 964, 967, 1022, 1023, 1026, 1087, 1091, 1094, 1192, 1194, 1397, 1696, 1697, 1701, 1805, 1836, 1843, 1844, 1987, 2025, 2091, 2103, 2105, 2107, 2141, 2148, 2155]",0.2821195144724556,0.0,0.5070422535211268,0.028169014084507043
P04,Building_School,Building,School,P04:Building_School:terse_fragment,terse_fragment,,找楼宇和校园,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""建筑"", ""学校""]",[],{},video,True,False,False,,0,,visual_fallback,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]",0.2792717086834734,0.0392156862745098,0.18309859154929578,0.014084507042253521
P04,Building_School,Building,School,P04:Building_School:terse_fragment,terse_fragment,,找楼宇和校园,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""建筑"", ""学校""]",[],{},video,True,False,False,,0,,visual_fallback,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]",0.2792717086834734,0.0392156862745098,0.18309859154929578,0.014084507042253521
P04,Building_School,Building,School,P04:Building_School:spoken_filler,spoken_filler,,嗯，帮我看看楼宇的内容吧，另外校园也要，重复画面少一点。,semantic_extract,{'diversity': True},,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""建筑"", ""学校""]","[""Building"", ""School""]","{""diversity"": true}",video,True,True,True,True,1,,intent_selector,"[411, 471, 484, 506, 552, 621, 622, 623, 624, 626, 630, 642, 643, 644, 645, 657, 659, 660, 666, 667, 670, 671, 688, 709, 716, 717, 719, 720, 723, 725, 726, 727, 728, 729, 733, 819, 843, 875, 891, 920, 924, 926, 948, 953, 964, 967, 1022, 1023, 1026, 1087, 1091, 1094, 1192, 1194, 1397, 1696, 1697, 1701, 1805, 1836, 1843, 1844, 1987, 2025, 2091, 2103, 2105, 2107, 2141, 2148, 2155]",0.2821195144724556,0.0,0.5070422535211268,0.028169014084507043
P04,Building_School,Building,School,P04:Building_School:spoken_filler,spoken_filler,,嗯，帮我看看楼宇的内容吧，另外校园也要，重复画面少一点。,semantic_extract,{'diversity': True},,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""建筑"", ""学校""]","[""Building"", ""School""]","{""diversity"": true}",video,True,True,True,True,1,,intent_selector,"[411, 471, 484, 506, 552, 621, 622, 623, 624, 626, 630, 642, 643, 644, 645, 657, 659, 660, 666, 667, 670, 671, 688, 709, 716, 717, 719, 720, 723, 725, 726, 727, 728, 729, 733, 819, 843, 875, 891, 920, 924, 926, 948, 953, 964, 967, 1022, 1023, 1026, 1087, 1091, 1094, 1192, 1194, 1397, 1696, 1697, 1701, 1805, 1836, 1843, 1844, 1987, 2025, 2091, 2103, 2105, 2107, 2141, 2148, 2155]",0.2821195144724556,0.0,0.5070422535211268,0.028169014084507043
P04,Building_School,Building,School,P04:Building_School:spoken_filler,spoken_filler,,嗯，帮我看看楼宇的内容吧，另外校园也要，重复画面少一点。,semantic_extract,{'diversity': True},,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""建筑"", ""学校""]",[],"{""diversity"": true}",video,True,False,False,True,1,,visual_fallback,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]",0.2792717086834734,0.0392156862745098,0.18309859154929578,0.014084507042253521
P04,Building_School,Building,School,P04:Building_School:spoken_filler,spoken_filler,,嗯，帮我看看楼宇的内容吧，另外校园也要，重复画面少一点。,semantic_extract,{'diversity': True},,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""建筑"", ""学校""]",[],"{""diversity"": true}",video,True,False,False,True,1,,visual_fallback,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]",0.2792717086834734,0.0392156862745098,0.18309859154929578,0.014084507042253521
P04,Building_School,Building,School,P04:Building_School:indirect_exclusion,indirect_exclusion,,我不需要完整概览，只想确认视频里哪些片段同时能看到由墙体和屋顶构成的固定空间以及教师和学习者集中开展教学的场所。,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""建筑"", ""学校""]","[""Building"", ""School""]",{},video,True,True,True,,0,,intent_selector,"[411, 471, 484, 506, 552, 621, 622, 623, 624, 626, 630, 642, 643, 644, 645, 657, 659, 660, 666, 667, 670, 671, 688, 709, 716, 717, 719, 720, 723, 725, 726, 727, 728, 729, 733, 819, 843, 875, 891, 920, 924, 926, 948, 953, 964, 967, 1022, 1023, 1026, 1087, 1091, 1094, 1192, 1194, 1397, 1696, 1697, 1701, 1805, 1836, 1843, 1844, 1987, 2025, 2091, 2103, 2105, 2107, 2141, 2148, 2155]",0.2821195144724556,0.0,0.5070422535211268,0.028169014084507043
P04,Building_School,Building,School,P04:Building_School:indirect_exclusion,indirect_exclusion,,我不需要完整概览，只想确认视频里哪些片段同时能看到由墙体和屋顶构成的固定空间以及教师和学习者集中开展教学的场所。,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""建筑"", ""学校""]","[""Building"", ""School""]",{},video,True,True,True,,0,,intent_selector,"[411, 471, 484, 506, 552, 621, 622, 623, 624, 626, 630, 642, 643, 644, 645, 657, 659, 660, 666, 667, 670, 671, 688, 709, 716, 717, 719, 720, 723, 725, 726, 727, 728, 729, 733, 819, 843, 875, 891, 920, 924, 926, 948, 953, 964, 967, 1022, 1023, 1026, 1087, 1091, 1094, 1192, 1194, 1397, 1696, 1697, 1701, 1805, 1836, 1843, 1844, 1987, 2025, 2091, 2103, 2105, 2107, 2141, 2148, 2155]",0.2821195144724556,0.0,0.5070422535211268,0.028169014084507043
P04,Building_School,Building,School,P04:Building_School:indirect_exclusion,indirect_exclusion,,我不需要完整概览，只想确认视频里哪些片段同时能看到由墙体和屋顶构成的固定空间以及教师和学习者集中开展教学的场所。,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""建筑"", ""学校""]",[],{},video,True,False,False,,0,,visual_fallback,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]",0.2792717086834734,0.0392156862745098,0.18309859154929578,0.014084507042253521
P04,Building_School,Building,School,P04:Building_School:indirect_exclusion,indirect_exclusion,,我不需要完整概览，只想确认视频里哪些片段同时能看到由墙体和屋顶构成的固定空间以及教师和学习者集中开展教学的场所。,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""建筑"", ""学校""]",[],{},video,True,False,False,,0,,visual_fallback,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]",0.2792717086834734,0.0392156862745098,0.18309859154929578,0.014084507042253521
P04,Building_School,Building,School,P04:Building_School:unpunctuated_chat,unpunctuated_chat,,麻烦帮我找下楼宇还有校园有关的画面就行不用整段视频,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""建筑"", ""学校""]","[""Building"", ""School""]","{""diversity"": true}",video,True,True,True,,0,,intent_selector,"[411, 471, 484, 506, 552, 621, 622, 623, 624, 626, 630, 642, 643, 644, 645, 657, 659, 660, 666, 667, 670, 671, 688, 709, 716, 717, 719, 720, 723, 725, 726, 727, 728, 729, 733, 819, 843, 875, 891, 920, 924, 926, 948, 953, 964, 967, 1022, 1023, 1026, 1087, 1091, 1094, 1192, 1194, 1397, 1696, 1697, 1701, 1805, 1836, 1843, 1844, 1987, 2025, 2091, 2103, 2105, 2107, 2141, 2148, 2155]",0.2821195144724556,0.0,0.5070422535211268,0.028169014084507043
P04,Building_School,Building,School,P04:Building_School:unpunctuated_chat,unpunctuated_chat,,麻烦帮我找下楼宇还有校园有关的画面就行不用整段视频,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""建筑"", ""学校""]","[""Building"", ""School""]","{""diversity"": true}",video,True,True,True,,0,,intent_selector,"[411, 471, 484, 506, 552, 621, 622, 623, 624, 626, 630, 642, 643, 644, 645, 657, 659, 660, 666, 667, 670, 671, 688, 709, 716, 717, 719, 720, 723, 725, 726, 727, 728, 729, 733, 819, 843, 875, 891, 920, 924, 926, 948, 953, 964, 967, 1022, 1023, 1026, 1087, 1091, 1094, 1192, 1194, 1397, 1696, 1697, 1701, 1805, 1836, 1843, 1844, 1987, 2025, 2091, 2103, 2105, 2107, 2141, 2148, 2155]",0.2821195144724556,0.0,0.5070422535211268,0.028169014084507043
P04,Building_School,Building,School,P04:Building_School:unpunctuated_chat,unpunctuated_chat,,麻烦帮我找下楼宇还有校园有关的画面就行不用整段视频,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""建筑"", ""学校""]",[],"{""diversity"": true}",video,True,False,False,,0,,visual_fallback,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]",0.2792717086834734,0.0392156862745098,0.18309859154929578,0.014084507042253521
P04,Building_School,Building,School,P04:Building_School:unpunctuated_chat,unpunctuated_chat,,麻烦帮我找下楼宇还有校园有关的画面就行不用整段视频,semantic_extract,{},,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""建筑"", ""学校""]",[],"{""diversity"": true}",video,True,False,False,,0,,visual_fallback,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]",0.2792717086834734,0.0392156862745098,0.18309859154929578,0.014084507042253521
P04,Building_School,Building,School,P04:Building_School:code_switch,code_switch,,只保留跟 Building 和 School 有关的镜头，输出关键帧。,semantic_extract,{},images,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""建筑"", ""学校""]","[""Building"", ""School""]",{},images,True,True,True,,0,True,intent_selector,"[411, 471, 484, 506, 552, 621, 622, 623, 624, 626, 630, 642, 643, 644, 645, 657, 659, 660, 666, 667, 670, 671, 688, 709, 716, 717, 719, 720, 723, 725, 726, 727, 728, 729, 733, 819, 843, 875, 891, 920, 924, 926, 948, 953, 964, 967, 1022, 1023, 1026, 1087, 1091, 1094, 1192, 1194, 1397, 1696, 1697, 1701, 1805, 1836, 1843, 1844, 1987, 2025, 2091, 2103, 2105, 2107, 2141, 2148, 2155]",0.2821195144724556,0.0,0.5070422535211268,0.028169014084507043
P04,Building_School,Building,School,P04:Building_School:code_switch,code_switch,,只保留跟 Building 和 School 有关的镜头，输出关键帧。,semantic_extract,{},images,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""建筑"", ""学校""]","[""Building"", ""School""]",{},images,True,True,True,,0,True,intent_selector,"[411, 471, 484, 506, 552, 621, 622, 623, 624, 626, 630, 642, 643, 644, 645, 657, 659, 660, 666, 667, 670, 671, 688, 709, 716, 717, 719, 720, 723, 725, 726, 727, 728, 729, 733, 819, 843, 875, 891, 920, 924, 926, 948, 953, 964, 967, 1022, 1023, 1026, 1087, 1091, 1094, 1192, 1194, 1397, 1696, 1697, 1701, 1805, 1836, 1843, 1844, 1987, 2025, 2091, 2103, 2105, 2107, 2141, 2148, 2155]",0.2821195144724556,0.0,0.5070422535211268,0.028169014084507043
P04,Building_School,Building,School,P04:Building_School:code_switch,code_switch,,只保留跟 Building 和 School 有关的镜头，输出关键帧。,semantic_extract,{},images,researcher-simulated stress-test corpus; not real-user data,20260720,Rule-Canonical-Lexicon,semantic_extract,"[""建筑"", ""学校""]",[],{},images,True,False,False,,0,True,visual_fallback,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]",0.2792717086834734,0.0392156862745098,0.18309859154929578,0.014084507042253521
P04,Building_School,Building,School,P04:Building_School:code_switch,code_switch,,只保留跟 Building 和 School 有关的镜头，输出关键帧。,semantic_extract,{},images,researcher-simulated stress-test corpus; not real-user data,20260720,No-Intent-Visual,semantic_extract,"[""建筑"", ""学校""]",[],{},images,True,False,False,,0,True,visual_fallback,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]",0.2792717086834734,0.0392156862745098,0.18309859154929578,0.014084507042253521
P04,Building_School,Building,School,P04:Building_School:explicit_constraint,explicit_constraint,0.0,把楼宇和校园相关内容整理成12张关键帧图片。,semantic_extract,{'frame_count': 12},images,researcher-simulated stress-test corpus; not real-user data,20260720,Oracle-Intent,semantic_extract,"[""建筑"", ""学校""]","[""Building"", ""School""]","{""frame_count"": 12}",images,True,True,True,True,1,True,intent_selector,"[411, 471, 484, 506, 552, 621, 622, 623, 624, 626, 630, 642, 643, 644, 645, 657, 659, 660, 666, 667, 670, 671, 688, 709, 716, 717, 719, 720, 723, 725, 726, 727, 728, 729, 733, 819, 843, 875, 891, 920, 924, 926, 948, 953, 964, 967, 1022, 1023, 1026, 1087, 1091, 1094, 1192, 1194, 1397, 1696, 1697, 1701, 1805, 1836, 1843, 1844, 1987, 2025, 2091, 2103, 2105, 2107, 2141, 2148, 2155]",0.2821195144724556,0.0,0.5070422535211268,0.028169014084507043
P04,Building_School,Building,School,P04:Building_School:explicit_constraint,explicit_constraint,0.0,把楼宇和校园相关内容整理成12张关键帧图片。,semantic_extract,{'frame_count': 12},images,researcher-simulated stress-test corpus; not real-user data,20260720,LLM-Ontology,semantic_extract,"[""建筑"", ""学校""]","[""Building"", ""School""]","{""frame_count"": 12}",images,True,True,True,True,1,True,intent_selector,"[411, 471, 484, 506, 552, 621, 622, 623, 624, 626, 630, 642, 643, 644, 645, 657, 659, 660, 666, 667, 670, 671, 688, 709, 716, 717, 719, 720, 723, 725, 726, 727, 728, 729, 733, 819, 843, 875, 891, 920, 924, 926, 948, 953, 964, 967, 1022, 1023, 1026, 1087, 1091, 1094, 1192, 1194, 1397, 1696, 1697, 1701, 1805, 1836, 1843, 1844, 1987, 2025, 2091, 2103, 2105, 2107, 2141, 2148, 2155]",0.2821195144724556,0.0,0.5070422535211268,0.028169014084507043
